"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 10, 2020","60.20","64.99","64.99","60.20","3.90K","-0.12%"
"Mar 09, 2020","60.27","61.60","62.50","59.50","8.29K","-5.55%"
"Mar 06, 2020","63.81","63.06","65.11","62.10","2.09K","-2.73%"
"Mar 05, 2020","65.60","65.20","65.75","65.20","0.76K","-0.61%"
"Mar 04, 2020","66.00","65.99","66.00","65.31","2.50K","2.33%"
"Mar 03, 2020","64.50","64.70","66.56","64.50","3.55K","0.47%"
"Mar 02, 2020","64.20","63.00","64.28","62.13","6.73K","3.82%"
"Feb 28, 2020","61.84","62.51","63.94","61.48","7.42K","-4.23%"
"Feb 27, 2020","64.57","64.37","65.24","63.42","7.49K","-0.66%"
"Feb 26, 2020","65.00","65.00","65.00","65.00","0.68K","1.53%"
"Feb 25, 2020","64.02","64.81","65.60","64.00","3.60K","-3.89%"
"Feb 24, 2020","66.61","64.51","66.61","64.51","2.41K","0.24%"
"Feb 21, 2020","66.45","66.53","66.53","66.45","1.08K","-0.12%"
"Feb 20, 2020","66.53","67.02","67.05","66.53","1.53K","-0.66%"
"Feb 19, 2020","66.97","66.75","67.60","66.75","0.76K","-1.30%"
"Feb 18, 2020","67.85","66.99","67.85","66.60","0.56K","2.80%"
"Feb 14, 2020","66.00","66.60","66.99","66.00","0.77K","-0.75%"
"Feb 13, 2020","66.50","66.51","66.51","66.50","0.79K","-1.98%"
"Feb 12, 2020","67.84","67.50","67.84","66.66","1.23K","0.50%"
"Feb 11, 2020","67.50","66.65","67.85","66.65","1.24K","0.82%"
"Feb 10, 2020","66.95","67.10","67.85","66.87","1.38K","-0.13%"
"Feb 07, 2020","67.04","67.10","68.29","67.04","1.13K","-0.15%"
"Feb 05, 2020","67.14","67.15","67.15","66.62","0.50K","0.13%"
"Feb 04, 2020","67.05","66.91","67.05","66.91","0.33K","-1.16%"
"Feb 03, 2020","67.84","67.84","67.84","67.83","0.35K","1.39%"
"Jan 31, 2020","66.91","66.30","67.29","66.30","0.72K","0.66%"
"Jan 30, 2020","66.47","66.47","66.47","66.47","0.10K","-1.16%"
"Jan 29, 2020","67.25","68.40","68.40","67.25","0.87K","-1.78%"
"Jan 28, 2020","68.47","68.47","68.47","68.47","0.15K","1.91%"
"Jan 27, 2020","67.19","67.99","67.99","67.19","0.41K","1.21%"
"Jan 24, 2020","66.39","67.00","67.00","66.39","0.61K","-1.28%"
