"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 06, 2020","97.51","93.22","97.82","92.13","7.11M","5.34%"
"Apr 03, 2020","92.57","93.53","94.13","90.17","6.82M","-1.90%"
"Apr 02, 2020","94.36","94.27","95.67","92.12","5.93M","-0.96%"
"Apr 01, 2020","95.27","91.64","96.14","91.29","8.58M","2.47%"
"Mar 31, 2020","92.97","95.28","96.78","92.16","6.39M","-3.17%"
"Mar 30, 2020","96.01","96.18","97.77","95.50","4.49M","1.34%"
"Mar 27, 2020","94.74","94.01","97.83","92.94","4.90M","-1.38%"
"Mar 26, 2020","96.07","91.26","96.33","91.26","7.02M","5.53%"
"Mar 25, 2020","91.04","98.64","98.89","90.53","12.56M","-9.47%"
"Mar 24, 2020","100.56","99.98","101.64","96.10","6.50M","4.00%"
"Mar 23, 2020","96.69","96.55","99.20","93.81","7.10M","-0.73%"
"Mar 20, 2020","97.40","99.30","102.48","96.38","8.06M","-3.08%"
"Mar 19, 2020","100.50","102.72","107.12","99.87","7.41M","-2.26%"
"Mar 18, 2020","102.82","97.50","108.33","96.90","8.85M","-0.78%"
"Mar 17, 2020","103.63","95.12","106.49","95.06","10.59M","10.49%"
"Mar 16, 2020","93.79","92.59","99.94","91.16","6.96M","-7.16%"
"Mar 13, 2020","101.02","96.65","105.14","92.53","9.27M","9.07%"
"Mar 12, 2020","92.62","99.24","101.53","92.41","10.21M","-12.28%"
"Mar 11, 2020","105.58","106.03","107.98","103.42","6.10M","-2.54%"
"Mar 10, 2020","108.33","106.24","109.59","104.80","7.46M","4.13%"
"Mar 09, 2020","104.03","99.76","107.68","99.76","7.35M","-1.81%"
"Mar 06, 2020","105.95","104.16","106.43","102.75","5.37M","-0.02%"
"Mar 05, 2020","105.97","105.64","108.44","105.25","5.29M","-1.72%"
"Mar 04, 2020","107.82","107.00","108.07","104.67","6.83M","1.87%"
"Mar 03, 2020","105.84","112.00","112.20","103.96","10.93M","-2.95%"
"Mar 02, 2020","109.06","103.38","109.44","102.95","9.69M","5.88%"
"Feb 28, 2020","103.00","102.21","104.20","100.74","9.22M","-2.48%"
"Feb 27, 2020","105.62","108.38","109.38","105.54","6.71M","-4.55%"
"Feb 26, 2020","110.66","112.18","112.70","110.29","4.32M","-0.95%"
"Feb 25, 2020","111.72","114.19","115.15","111.63","5.10M","-1.81%"
"Feb 24, 2020","113.78","114.48","115.99","113.12","5.31M","-2.76%"
"Feb 21, 2020","117.01","117.83","118.88","116.80","3.86M","-1.06%"
"Feb 20, 2020","118.26","116.97","118.29","116.57","2.66M","0.74%"
"Feb 19, 2020","117.39","117.69","118.13","117.05","2.87M","-0.37%"
"Feb 18, 2020","117.83","116.95","117.87","116.35","3.12M","1.03%"
"Feb 14, 2020","116.63","118.30","118.46","116.30","3.29M","-1.39%"
"Feb 13, 2020","118.28","117.84","118.50","117.42","2.65M","0.14%"
"Feb 12, 2020","118.11","116.66","118.75","116.47","3.76M","1.22%"
"Feb 11, 2020","116.69","117.07","117.14","115.12","3.07M","-0.25%"
"Feb 10, 2020","116.98","115.60","117.24","115.60","3.86M","1.19%"
"Feb 07, 2020","115.61","115.02","115.64","114.46","2.97M","0.41%"
"Feb 06, 2020","115.14","115.99","116.38","114.76","4.02M","-0.34%"
"Feb 05, 2020","115.53","114.01","115.90","113.85","3.64M","2.01%"
"Feb 04, 2020","113.25","113.64","114.80","113.20","3.63M","0.66%"
"Feb 03, 2020","112.51","111.14","113.41","111.00","5.19M","1.60%"
"Jan 31, 2020","110.74","113.41","113.79","110.37","6.96M","-3.43%"
"Jan 30, 2020","114.67","113.77","114.71","112.89","4.47M","0.35%"
"Jan 29, 2020","114.27","115.78","116.08","114.25","5.25M","-1.01%"
"Jan 28, 2020","115.44","116.15","116.46","115.43","3.87M","-0.29%"
"Jan 27, 2020","115.78","112.95","116.21","112.57","6.78M","1.28%"
"Jan 24, 2020","114.32","116.00","116.00","113.64","4.34M","-1.05%"
