"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 10, 2020","55.15","54.84","55.43","54.84","1.47M","0.57%"
"Jul 09, 2020","54.84","55.27","55.27","54.33","1.54M","-0.74%"
"Jul 08, 2020","55.25","55.56","55.67","54.88","1.61M","-0.67%"
"Jul 07, 2020","55.62","55.85","56.34","55.58","1.63M","-0.89%"
"Jul 06, 2020","56.12","56.88","56.95","55.99","2.35M","-0.78%"
"Jul 03, 2020","56.56","56.30","57.07","56.29","470.12K","0.28%"
"Jul 02, 2020","56.40","56.64","57.62","56.40","2.61M","-0.39%"
"Jun 30, 2020","56.62","56.94","57.16","56.41","2.28M","-0.25%"
"Jun 29, 2020","56.76","56.00","57.03","56.00","3.00M","1.72%"
"Jun 26, 2020","55.80","56.85","57.07","55.79","2.46M","-1.97%"
"Jun 25, 2020","56.92","56.25","56.98","55.87","1.84M","0.71%"
"Jun 24, 2020","56.52","57.02","57.02","55.92","1.40M","-0.98%"
"Jun 23, 2020","57.08","57.55","57.73","56.87","1.38M","-0.42%"
"Jun 22, 2020","57.32","57.71","57.90","57.22","4.22M","-1.10%"
"Jun 19, 2020","57.96","58.02","58.19","57.70","8.31M","0.50%"
"Jun 18, 2020","57.67","57.31","57.88","56.79","3.82M","0.56%"
"Jun 17, 2020","57.35","58.02","58.21","57.24","2.46M","-1.02%"
"Jun 16, 2020","57.94","57.64","58.42","57.47","4.74M","2.33%"
"Jun 15, 2020","56.62","56.39","57.32","56.17","2.82M","-1.17%"
"Jun 12, 2020","57.29","57.74","57.74","56.70","8.35M","-0.97%"
"Jun 11, 2020","57.85","58.81","58.91","57.71","8.75M","-2.53%"
"Jun 10, 2020","59.35","59.24","59.55","58.98","2.72M","0.22%"
"Jun 09, 2020","59.22","59.52","59.70","58.74","4.86M","-0.92%"
"Jun 08, 2020","59.77","60.14","60.14","59.21","1.77M","0.45%"
"Jun 05, 2020","59.50","59.42","60.02","59.21","2.69M","1.09%"
"Jun 04, 2020","58.86","58.34","58.88","58.13","1.81M","0.51%"
"Jun 03, 2020","58.56","58.00","58.67","57.86","2.21M","1.54%"
"Jun 02, 2020","57.67","57.30","57.67","57.03","1.38M","0.98%"
"Jun 01, 2020","57.11","57.00","57.62","56.94","1.42M","-0.21%"
"May 29, 2020","57.23","56.69","57.32","56.55","6.30M","0.40%"
"May 28, 2020","57.00","56.51","57.10","56.29","2.44M","1.15%"
"May 27, 2020","56.35","56.24","56.39","55.64","2.10M","1.13%"
"May 26, 2020","55.72","55.22","56.13","55.11","2.16M","1.14%"
"May 25, 2020","55.09","55.10","55.34","54.87","416.85K","0.86%"
"May 22, 2020","54.62","54.49","54.83","54.19","1.84M","0.42%"
"May 21, 2020","54.39","55.03","55.11","54.35","2.15M","-1.16%"
"May 20, 2020","55.03","55.85","55.85","55.01","2.04M","-0.52%"
"May 19, 2020","55.32","55.09","55.67","54.61","3.24M","0.77%"
"May 15, 2020","54.90","55.02","55.32","54.54","3.24M","-0.44%"
"May 14, 2020","55.14","54.35","55.49","53.25","2.27M","0.90%"
"May 13, 2020","54.65","56.00","56.03","54.48","1.63M","-2.46%"
"May 12, 2020","56.03","57.21","57.33","56.00","1.75M","-1.93%"
"May 11, 2020","57.13","56.74","57.18","56.42","875.58K","0.67%"
"May 08, 2020","56.75","56.97","57.10","56.54","878.23K","0.37%"
"May 07, 2020","56.54","57.55","57.58","56.44","1.40M","-0.69%"
"May 06, 2020","56.93","56.75","57.40","56.66","1.17M","0.73%"
"May 05, 2020","56.52","56.68","57.02","56.31","1.04M","0.39%"
"May 04, 2020","56.30","55.60","56.35","55.31","1.24M","1.24%"
"May 01, 2020","55.61","55.94","56.38","55.61","1.63M","-1.21%"
"Apr 30, 2020","56.29","57.39","57.44","56.09","2.10M","-1.80%"
"Apr 29, 2020","57.32","57.78","58.12","57.02","2.36M","0.05%"
"Apr 28, 2020","57.29","57.47","57.47","56.86","1.21M","0.47%"
"Apr 27, 2020","57.02","56.90","57.03","56.38","1.09M","0.96%"
"Apr 24, 2020","56.48","56.39","56.67","55.80","1.81M","0.09%"
"Apr 23, 2020","56.43","57.00","57.29","56.32","1.53M","-1.33%"
"Apr 22, 2020","57.19","57.67","57.75","56.72","1.36M","0.88%"
"Apr 21, 2020","56.69","57.57","57.60","56.65","2.54M","-2.33%"
"Apr 20, 2020","58.04","57.76","58.42","57.52","1.76M","-0.75%"
"Apr 17, 2020","58.48","58.46","58.67","57.49","1.58M","1.46%"
"Apr 16, 2020","57.64","58.32","58.91","57.53","1.55M","-0.67%"
"Apr 15, 2020","58.03","58.15","58.99","57.58","3.88M","-0.89%"
"Apr 14, 2020","58.55","58.92","59.31","58.01","2.45M","0.95%"
"Apr 13, 2020","58.00","57.12","58.02","56.68","2.44M","1.03%"
"Apr 09, 2020","57.41","57.37","58.36","57.07","1.73M","0.28%"
"Apr 08, 2020","57.25","57.64","57.88","56.79","3.83M","-0.71%"
"Apr 07, 2020","57.66","58.22","58.77","57.51","3.11M","0.23%"
"Apr 06, 2020","57.53","58.01","58.59","56.90","2.21M","1.41%"
"Apr 03, 2020","56.73","57.25","57.73","56.47","2.39M","-1.15%"
"Apr 02, 2020","57.39","55.00","57.45","55.00","3.59M","3.72%"
"Apr 01, 2020","55.33","56.06","56.40","54.69","2.55M","-4.16%"
"Mar 31, 2020","57.73","55.30","57.73","54.63","4.74M","4.68%"
"Mar 30, 2020","55.15","54.57","55.29","53.40","4.85M","2.74%"
"Mar 27, 2020","53.68","53.50","55.12","53.12","4.12M","-2.33%"
"Mar 26, 2020","54.96","54.15","56.23","53.48","5.08M","2.67%"
"Mar 25, 2020","53.53","51.01","55.50","50.17","5.90M","5.27%"
"Mar 24, 2020","50.85","48.50","50.85","47.87","4.65M","9.50%"
"Mar 23, 2020","46.44","51.11","51.69","46.03","6.19M","-10.33%"
"Mar 20, 2020","51.79","54.32","55.50","51.61","5.78M","-5.15%"
"Mar 19, 2020","54.60","51.80","54.80","50.89","3.81M","5.94%"
"Mar 18, 2020","51.54","51.80","54.84","50.98","3.62M","-4.13%"
"Mar 17, 2020","53.76","51.84","55.99","51.16","5.85M","6.06%"
"Mar 16, 2020","50.69","51.41","54.68","49.46","7.95M","-9.19%"
"Mar 13, 2020","55.82","52.25","56.53","51.02","11.13M","9.95%"
"Mar 12, 2020","50.77","55.08","55.12","50.55","7.93M","-12.50%"
"Mar 11, 2020","58.02","59.43","59.82","57.64","4.85M","-4.00%"
"Mar 10, 2020","60.44","59.06","60.71","58.43","8.79M","5.04%"
"Mar 09, 2020","57.54","57.00","61.36","56.90","8.38M","-7.77%"
"Mar 06, 2020","62.39","61.61","62.61","60.95","6.22M","-0.45%"
"Mar 05, 2020","62.67","62.67","63.90","62.26","2.95M","-1.45%"
"Mar 04, 2020","63.59","62.50","63.76","62.41","3.32M","2.85%"
"Mar 03, 2020","61.83","62.49","62.64","61.55","6.49M","-0.19%"
"Mar 02, 2020","61.95","59.42","62.12","58.96","3.89M","5.09%"
"Feb 28, 2020","58.95","60.50","60.91","58.88","11.00M","-4.38%"
"Feb 27, 2020","61.65","62.07","62.50","61.36","1.44M","-1.39%"
"Feb 26, 2020","62.52","62.57","63.24","62.36","2.64M","-0.60%"
"Feb 25, 2020","62.90","63.96","64.11","62.53","3.09M","-1.58%"
"Feb 24, 2020","63.91","63.66","64.36","63.55","1.68M","-0.87%"
"Feb 21, 2020","64.47","64.84","65.02","64.41","2.69M","-0.62%"
"Feb 20, 2020","64.87","64.96","65.17","64.79","2.64M","-0.31%"
"Feb 19, 2020","65.07","65.18","65.18","64.77","1.88M","-0.18%"
"Feb 18, 2020","65.19","64.33","65.28","64.20","3.05M","1.34%"
"Feb 14, 2020","64.33","64.17","64.37","63.92","1.77M","0.28%"
"Feb 13, 2020","64.15","64.30","64.33","63.92","2.71M","-0.48%"
"Feb 12, 2020","64.46","64.18","64.49","63.87","2.22M","0.34%"
