"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 04, 2020","57.91","57.23","58.14","57.22","11.60M","1.17%"
"Aug 03, 2020","57.24","57.75","57.87","57.12","13.49M","-0.42%"
"Jul 31, 2020","57.48","56.85","57.50","56.65","16.20M","0.31%"
"Jul 30, 2020","57.30","57.15","57.45","57.14","12.64M","-0.26%"
"Jul 29, 2020","57.45","57.37","57.69","57.16","9.34M","-0.05%"
"Jul 28, 2020","57.48","56.99","57.69","56.99","13.45M","1.07%"
"Jul 27, 2020","56.87","56.96","57.32","56.53","12.31M","0.04%"
"Jul 24, 2020","56.85","56.35","57.57","56.14","17.98M","1.79%"
"Jul 23, 2020","55.85","55.89","56.09","55.41","16.72M","0.18%"
"Jul 22, 2020","55.75","55.84","55.93","55.37","11.22M","-0.16%"
"Jul 21, 2020","55.84","55.84","56.50","55.79","12.09M","-0.05%"
"Jul 20, 2020","55.87","56.28","56.28","55.65","10.57M","-0.76%"
"Jul 17, 2020","56.30","56.00","56.60","55.89","13.51M","0.93%"
"Jul 16, 2020","55.78","54.84","55.82","54.78","13.48M","1.31%"
"Jul 15, 2020","55.06","55.58","55.71","55.02","13.90M","-0.69%"
"Jul 14, 2020","55.44","54.45","55.64","54.29","15.68M","1.82%"
"Jul 13, 2020","54.45","54.62","54.75","54.15","15.29M","-0.07%"
"Jul 10, 2020","54.49","53.84","54.58","53.84","15.65M","1.02%"
"Jul 09, 2020","53.94","54.58","54.63","53.75","17.62M","-2.60%"
"Jul 08, 2020","55.38","55.06","55.42","54.82","15.32M","0.62%"
"Jul 07, 2020","55.04","54.92","55.33","54.80","13.32M","-0.36%"
"Jul 06, 2020","55.24","55.40","55.43","54.92","11.23M","0.82%"
"Jul 02, 2020","54.79","55.05","55.40","54.74","15.81M","0.22%"
"Jul 01, 2020","54.67","55.09","55.33","54.58","12.83M","-0.83%"
"Jun 30, 2020","55.13","54.94","55.28","54.36","17.41M","0.80%"
"Jun 29, 2020","54.69","53.40","54.70","53.40","15.93M","2.88%"
"Jun 26, 2020","53.16","54.04","54.06","52.85","30.21M","-2.06%"
"Jun 25, 2020","54.28","53.90","54.38","53.35","17.12M","0.65%"
"Jun 24, 2020","53.93","54.42","54.52","53.46","24.79M","-1.84%"
"Jun 23, 2020","54.94","55.76","55.84","54.91","20.72M","-1.29%"
"Jun 22, 2020","55.66","55.76","56.25","55.62","12.33M","-0.89%"
"Jun 19, 2020","56.16","57.35","57.47","56.00","28.84M","-1.28%"
"Jun 18, 2020","56.89","56.53","56.95","56.37","9.02M","0.42%"
"Jun 17, 2020","56.65","56.98","57.08","56.52","10.65M","-0.47%"
"Jun 16, 2020","56.92","56.97","57.31","56.26","15.03M","1.37%"
"Jun 15, 2020","56.15","55.76","56.53","55.33","14.83M","-0.67%"
"Jun 12, 2020","56.53","56.63","56.81","55.79","17.13M","0.14%"
"Jun 11, 2020","56.45","57.48","57.94","56.40","23.41M","-2.76%"
"Jun 10, 2020","58.05","57.93","58.22","57.72","13.65M","0.33%"
"Jun 09, 2020","57.86","57.70","58.12","57.37","14.53M","-0.40%"
"Jun 08, 2020","58.09","57.67","58.16","57.27","14.96M","0.61%"
"Jun 05, 2020","57.74","57.75","58.12","57.08","17.11M","0.91%"
