"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 14, 2020","46.22","47.00","47.01","46.13","1.21M","-1.76%"
"Feb 13, 2020","47.05","46.76","47.59","46.76","1.12M","-0.04%"
"Feb 12, 2020","47.07","46.70","47.29","46.20","1.30M","1.05%"
"Feb 11, 2020","46.58","45.33","47.20","45.33","1.55M","3.33%"
"Feb 10, 2020","45.08","45.24","45.47","44.73","1.79M","-0.84%"
"Feb 07, 2020","45.46","46.25","46.25","45.04","1.32M","-1.92%"
"Feb 06, 2020","46.35","47.00","47.13","46.33","1.37M","-0.75%"
"Feb 05, 2020","46.70","47.25","48.06","46.40","1.97M","0.41%"
"Feb 04, 2020","46.51","45.59","47.25","45.52","1.81M","3.86%"
"Feb 03, 2020","44.78","44.37","45.18","44.12","1.50M","1.02%"
"Jan 31, 2020","44.33","44.63","45.14","44.16","1.53M","-1.34%"
"Jan 30, 2020","44.93","45.10","45.20","44.18","1.59M","-1.47%"
"Jan 29, 2020","45.60","45.28","45.96","44.71","1.92M","1.11%"
"Jan 28, 2020","45.10","45.12","45.77","44.69","2.26M","0.80%"
"Jan 27, 2020","44.74","43.41","45.53","43.40","2.71M","-5.17%"
"Jan 24, 2020","47.18","48.45","48.58","45.77","2.42M","-2.56%"
