"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 12, 2020","70.35","70.31","71.77","70.20","647.36K","0.21%"
"Aug 11, 2020","70.20","69.76","70.38","69.75","710.00K","0.96%"
"Aug 10, 2020","69.53","69.91","69.97","69.08","509.21K","-0.40%"
"Aug 07, 2020","69.81","69.91","70.21","69.63","289.57K","-0.23%"
"Aug 06, 2020","69.97","69.56","70.06","69.37","446.22K","0.10%"
"Aug 05, 2020","69.90","69.79","69.96","69.37","297.50K","0.19%"
"Aug 04, 2020","69.77","69.85","70.11","69.39","483.75K","0.40%"
"Jul 31, 2020","69.49","69.55","70.00","68.45","360.46K","-0.73%"
"Jul 30, 2020","70.00","69.60","70.01","69.19","341.26K","0.30%"
"Jul 29, 2020","69.79","69.12","70.10","68.71","687.20K","1.44%"
"Jul 28, 2020","68.80","69.00","69.42","68.69","310.05K","-0.65%"
"Jul 27, 2020","69.25","68.79","69.66","68.79","222.45K","0.17%"
"Jul 24, 2020","69.13","69.53","69.64","68.52","357.44K","-0.48%"
"Jul 23, 2020","69.46","69.23","70.03","68.69","665.20K","1.52%"
"Jul 22, 2020","68.42","68.99","69.09","68.19","400.25K","-0.54%"
"Jul 21, 2020","68.79","70.19","70.57","68.69","449.48K","-1.97%"
"Jul 20, 2020","70.17","70.54","70.69","70.15","282.52K","-0.26%"
"Jul 17, 2020","70.35","69.54","70.54","69.40","367.99K","1.08%"
"Jul 16, 2020","69.60","69.14","69.93","69.09","271.12K","0.35%"
"Jul 15, 2020","69.36","68.69","70.06","68.52","558.39K","1.37%"
"Jul 14, 2020","68.42","67.87","68.69","67.87","669.07K","0.47%"
"Jul 13, 2020","68.10","67.42","68.24","67.06","442.69K","0.99%"
"Jul 10, 2020","67.43","66.96","67.50","66.79","327.91K","0.85%"
"Jul 09, 2020","66.86","66.81","67.70","66.49","292.01K","-0.04%"
"Jul 08, 2020","66.89","67.25","67.40","66.50","354.79K","-0.62%"
"Jul 07, 2020","67.31","67.22","67.66","66.96","372.37K","-0.27%"
"Jul 06, 2020","67.49","66.88","67.74","66.38","448.33K","1.17%"
"Jul 03, 2020","66.71","66.82","66.82","66.10","237.53K","0.18%"
"Jul 02, 2020","66.59","66.62","67.05","66.28","684.02K","0.73%"
"Jun 30, 2020","66.11","67.06","67.49","65.88","683.85K","-1.62%"
"Jun 29, 2020","67.20","65.49","67.50","65.36","735.35K","2.85%"
"Jun 26, 2020","65.34","66.64","66.80","65.20","495.38K","-1.94%"
"Jun 25, 2020","66.63","66.15","66.68","65.46","465.19K","0.76%"
"Jun 24, 2020","66.13","65.16","66.39","64.98","1.05M","1.41%"
"Jun 23, 2020","65.21","66.75","67.04","64.75","1.27M","-2.00%"
"Jun 22, 2020","66.54","67.13","67.70","66.37","983.26K","-0.91%"
"Jun 19, 2020","67.15","66.70","67.34","66.10","2.95M","1.33%"
"Jun 18, 2020","66.27","66.12","66.80","65.85","405.16K","0.53%"
"Jun 17, 2020","65.92","66.88","67.25","65.65","814.07K","-1.12%"
"Jun 16, 2020","66.67","67.06","67.43","66.10","847.53K","0.74%"
"Jun 15, 2020","66.18","65.95","66.60","65.39","745.49K","-0.39%"
"Jun 12, 2020","66.44","66.24","66.86","65.49","1.33M","1.42%"
"Jun 11, 2020","65.51","66.42","66.45","65.40","870.75K","-1.93%"
"Jun 10, 2020","66.80","66.08","67.20","65.98","849.63K","1.23%"
"Jun 09, 2020","65.99","66.27","66.41","65.58","629.67K","-0.48%"
"Jun 08, 2020","66.31","67.47","67.54","66.28","987.00K","-1.70%"
"Jun 05, 2020","67.46","67.98","67.98","67.00","707.43K","0.55%"
"Jun 04, 2020","67.09","67.81","68.25","67.05","612.59K","-1.28%"
"Jun 03, 2020","67.96","68.00","68.50","67.45","587.22K","0.56%"
"Jun 02, 2020","67.58","67.20","67.70","66.48","573.80K","0.87%"
"Jun 01, 2020","67.00","68.19","68.62","66.76","428.20K","-1.70%"
"May 29, 2020","68.16","68.09","68.94","67.80","1.10M","-0.06%"
"May 28, 2020","68.20","66.69","68.33","66.66","724.70K","2.19%"
"May 27, 2020","66.74","67.20","67.45","65.46","1.17M","-0.28%"
"May 26, 2020","66.93","67.44","67.44","66.55","826.65K","0.13%"
"May 25, 2020","66.84","66.73","67.10","66.43","235.71K","0.66%"
"May 22, 2020","66.40","67.05","67.26","65.65","755.08K","-0.66%"
"May 21, 2020","66.84","67.60","67.63","66.60","719.37K","-0.98%"
"May 20, 2020","67.50","69.19","69.35","67.20","746.04K","-1.75%"
"May 19, 2020","68.70","68.49","68.93","67.79","679.45K","1.96%"
"May 15, 2020","67.38","67.79","68.37","67.36","557.54K","-1.12%"
"May 14, 2020","68.14","67.68","68.85","67.14","411.16K","0.13%"
"May 13, 2020","68.05","69.99","70.47","67.92","511.33K","-2.92%"
"May 12, 2020","70.10","71.55","71.72","69.93","543.42K","-2.22%"
"May 11, 2020","71.69","69.29","71.69","68.72","637.04K","3.51%"
"May 08, 2020","69.26","67.70","69.26","67.42","446.62K","2.74%"
"May 07, 2020","67.41","68.51","68.80","67.22","593.84K","-1.72%"
"May 06, 2020","68.59","69.25","69.26","68.39","620.93K","-0.36%"
"May 05, 2020","68.84","67.77","69.17","67.44","932.20K","1.58%"
"May 04, 2020","67.77","68.33","68.68","67.39","528.61K","-0.46%"
"May 01, 2020","68.08","68.03","68.79","67.60","454.69K","-0.61%"
"Apr 30, 2020","68.50","70.75","70.80","68.27","1.41M","-2.91%"
"Apr 29, 2020","70.55","74.00","74.19","70.17","1.07M","-3.84%"
"Apr 28, 2020","73.37","75.14","75.44","73.37","1.03M","-2.17%"
"Apr 27, 2020","75.00","75.25","75.47","73.75","501.37K","0.67%"
"Apr 24, 2020","74.50","74.31","75.07","74.05","567.96K","0.24%"
"Apr 23, 2020","74.32","74.47","75.01","73.95","570.22K","-0.84%"
"Apr 22, 2020","74.95","72.97","75.22","72.97","832.03K","2.83%"
"Apr 21, 2020","72.89","73.82","74.79","72.73","669.27K","-2.45%"
"Apr 20, 2020","74.72","73.30","74.87","72.79","445.83K","1.07%"
"Apr 17, 2020","73.93","74.60","74.60","72.65","755.29K","0.63%"
"Apr 16, 2020","73.47","73.70","74.24","73.07","602.56K","0.88%"
"Apr 15, 2020","72.83","73.21","73.99","72.30","801.93K","-0.46%"
"Apr 14, 2020","73.17","72.96","73.82","72.42","689.51K","0.80%"
"Apr 13, 2020","72.59","71.81","72.72","71.09","532.66K","0.86%"
"Apr 09, 2020","71.97","74.85","75.02","71.79","1.16M","-3.64%"
"Apr 08, 2020","74.69","75.79","76.00","73.91","712.38K","-0.70%"
"Apr 07, 2020","75.22","75.57","77.00","74.32","1.14M","-0.29%"
"Apr 06, 2020","75.44","74.00","76.42","73.61","1.10M","4.08%"
"Apr 03, 2020","72.48","71.17","72.64","70.81","769.99K","2.07%"
"Apr 02, 2020","71.01","71.32","72.32","69.90","816.01K","-1.33%"
"Apr 01, 2020","71.97","71.07","72.65","70.33","1.52M","-0.80%"
"Mar 31, 2020","72.55","68.38","72.91","68.05","1.28M","4.93%"
"Mar 30, 2020","69.14","68.00","69.25","65.29","769.88K","2.86%"
"Mar 27, 2020","67.22","67.87","68.69","65.92","630.40K","-2.01%"
"Mar 26, 2020","68.60","67.76","68.99","66.68","907.22K","2.07%"
"Mar 25, 2020","67.21","63.58","69.25","62.58","1.10M","5.61%"
"Mar 24, 2020","63.64","61.79","63.64","60.44","1.11M","6.60%"
"Mar 23, 2020","59.70","66.72","67.31","59.01","1.20M","-10.56%"
"Mar 20, 2020","66.75","67.27","69.20","66.38","2.15M","-0.07%"
"Mar 19, 2020","66.80","67.55","68.32","66.43","1.55M","-0.73%"
"Mar 18, 2020","67.29","68.22","71.64","66.70","1.79M","-3.53%"
"Mar 17, 2020","69.75","66.86","72.88","66.60","2.13M","7.97%"
"Mar 16, 2020","64.60","60.01","66.44","60.00","1.70M","-2.84%"
"Mar 13, 2020","66.49","61.20","66.77","60.38","2.09M","11.80%"
"Mar 12, 2020","59.47","65.18","65.18","59.10","1.93M","-10.76%"
"Mar 11, 2020","66.64","67.62","69.19","66.46","1.54M","-1.96%"
"Mar 10, 2020","67.97","68.50","69.31","67.32","1.48M","1.28%"
"Mar 09, 2020","67.11","67.36","71.45","67.00","1.61M","-7.24%"
"Mar 06, 2020","72.35","71.24","72.87","71.00","1.06M","0.67%"
"Mar 05, 2020","71.87","71.13","72.38","70.50","924.13K","0.41%"
"Mar 04, 2020","71.58","69.81","71.91","69.81","953.82K","3.51%"
"Mar 03, 2020","69.15","67.41","70.08","67.28","1.31M","2.66%"
"Mar 02, 2020","67.36","66.86","67.66","66.01","1.43M","1.29%"
"Feb 28, 2020","66.50","68.88","69.25","66.34","1.79M","-4.11%"
"Feb 27, 2020","69.35","69.45","70.25","69.21","488.59K","-0.47%"
"Feb 26, 2020","69.68","69.01","70.53","69.01","742.45K","-0.11%"
"Feb 25, 2020","69.76","69.61","70.50","69.47","703.25K","-0.34%"
"Feb 24, 2020","70.00","69.16","70.04","68.63","449.29K","-0.21%"
"Feb 21, 2020","70.15","69.82","70.15","69.35","618.37K","0.33%"
"Feb 20, 2020","69.92","69.98","70.44","69.57","518.72K","-1.65%"
"Feb 19, 2020","71.09","71.16","71.39","70.85","545.29K","0.01%"
"Feb 18, 2020","71.08","71.00","71.66","70.72","274.21K","-0.01%"
"Feb 14, 2020","71.09","70.77","71.16","70.68","203.10K","0.35%"
"Feb 13, 2020","70.84","70.47","70.84","70.00","319.40K","0.33%"
"Feb 12, 2020","70.61","70.62","70.96","70.10","397.34K","-0.18%"
"Feb 11, 2020","70.74","71.01","71.35","70.56","248.46K","-0.30%"
"Feb 10, 2020","70.95","70.39","71.25","70.20","219.93K","0.78%"
"Feb 07, 2020","70.40","70.63","70.70","70.16","336.16K","-0.27%"
"Feb 06, 2020","70.59","69.80","70.70","69.78","305.14K","1.10%"
"Feb 05, 2020","69.82","69.69","70.17","69.34","411.60K","0.40%"
"Feb 04, 2020","69.54","69.53","69.85","69.46","370.86K","0.51%"
"Feb 03, 2020","69.19","69.47","69.75","69.19","297.75K","-0.07%"
"Jan 31, 2020","69.24","69.62","69.89","68.97","345.00K","-0.72%"
"Jan 30, 2020","69.74","69.30","69.96","69.13","424.72K","0.36%"
"Jan 29, 2020","69.49","69.32","69.58","68.68","420.17K","0.33%"
"Jan 28, 2020","69.26","69.63","69.80","68.97","448.82K","-0.59%"
"Jan 27, 2020","69.67","68.47","69.81","68.27","369.24K","1.07%"
"Jan 24, 2020","68.93","69.12","69.12","68.63","237.66K","-0.03%"
